seed,ablation,task_id,final_passed,safe_pass,first_pass_attempt,total_attempts,regression_count,oscillation_count,oscillation_index,updates_accepted,updates_rejected
43,none,HumanEval/130,0,0,0,5,0,0,0.0,0,0
43,none,HumanEval/131,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/132,0,0,0,5,0,0,0.0,0,0
43,none,HumanEval/133,1,1,2,2,0,1,1.0,0,0
43,none,HumanEval/134,1,1,2,2,0,1,1.0,0,0
43,none,HumanEval/135,1,1,2,2,0,1,1.0,0,0
43,none,HumanEval/136,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/137,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/138,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/139,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/140,1,1,5,5,0,1,0.25,0,0
43,none,HumanEval/141,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/142,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/143,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/144,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/145,0,0,0,5,0,0,0.0,0,0
43,none,HumanEval/146,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/147,1,1,2,2,0,1,1.0,0,0
43,none,HumanEval/148,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/149,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/150,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/151,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/152,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/153,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/154,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/155,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/156,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/157,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/158,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/159,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/160,1,1,2,2,0,1,1.0,0,0
43,none,HumanEval/161,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/162,1,1,1,1,0,0,0.0,0,0
43,none,HumanEval/163,0,0,0,5,0,0,0.0,0,0
43,C1_only,HumanEval/0,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/1,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/2,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/3,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/4,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/5,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/6,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/7,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/8,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/9,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/10,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/11,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/12,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/13,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/14,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/15,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/16,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/17,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/18,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/19,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/20,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/21,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/22,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/23,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/24,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/25,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/26,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/27,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/28,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/29,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/30,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/31,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/32,0,0,0,5,0,0,0.0,4,0
43,C1_only,HumanEval/33,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/34,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/35,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/36,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/37,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/38,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/39,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/40,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/41,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/42,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/43,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/44,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/45,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/46,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/47,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/48,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/49,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/50,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/51,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/52,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/53,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/54,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/55,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/56,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/57,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/58,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/59,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/60,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/61,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/62,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/63,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/64,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/65,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/66,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/67,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/68,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/69,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/70,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/71,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/72,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/73,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/74,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/75,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/76,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/77,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/78,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/79,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/80,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/81,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/82,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/83,0,0,0,5,0,0,0.0,4,0
43,C1_only,HumanEval/84,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/85,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/86,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/87,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/88,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/89,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/90,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/91,1,1,5,5,0,1,0.25,4,0
43,C1_only,HumanEval/92,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/93,1,1,4,4,0,1,0.3333,3,0
43,C1_only,HumanEval/94,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/95,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/96,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/97,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/98,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/99,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/100,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/101,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/102,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/103,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/104,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/105,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/106,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/107,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/108,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/109,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/110,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/111,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/112,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/113,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/114,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/115,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/116,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/117,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/118,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/119,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/120,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/121,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/122,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/123,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/124,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/125,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/126,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/127,0,0,0,5,0,0,0.0,4,0
43,C1_only,HumanEval/128,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/129,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/130,0,0,0,5,0,0,0.0,4,0
43,C1_only,HumanEval/131,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/132,0,0,0,5,0,0,0.0,4,0
43,C1_only,HumanEval/133,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/134,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/135,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/136,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/137,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/138,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/139,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/140,1,1,5,5,0,1,0.25,4,0
43,C1_only,HumanEval/141,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/142,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/143,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/144,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/145,0,0,0,5,0,0,0.0,4,0
43,C1_only,HumanEval/146,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/147,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/148,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/149,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/150,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/151,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/152,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/153,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/154,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/155,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/156,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/157,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/158,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/159,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/160,1,1,2,2,0,1,1.0,1,0
43,C1_only,HumanEval/161,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/162,1,1,1,1,0,0,0.0,0,0
43,C1_only,HumanEval/163,0,0,0,5,0,0,0.0,4,0
43,C2_only,HumanEval/0,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/1,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/2,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/3,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/4,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/5,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/6,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/7,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/8,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/9,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/10,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/11,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/12,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/13,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/14,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/15,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/16,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/17,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/18,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/19,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/20,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/21,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/22,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/23,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/24,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/25,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/26,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/27,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/28,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/29,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/30,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/31,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/32,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/33,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/34,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/35,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/36,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/37,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/38,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/39,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/40,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/41,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/42,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/43,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/44,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/45,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/46,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/47,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/48,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/49,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/50,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/51,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/52,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/53,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/54,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/55,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/56,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/57,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/58,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/59,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/60,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/61,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/62,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/63,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/64,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/65,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/66,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/67,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/68,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/69,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/70,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/71,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/72,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/73,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/74,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/75,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/76,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/77,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/78,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/79,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/80,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/81,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/82,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/83,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/84,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/85,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/86,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/87,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/88,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/89,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/90,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/91,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/92,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/93,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/94,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/95,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/96,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/97,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/98,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/99,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/100,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/101,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/102,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/103,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/104,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/105,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/106,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/107,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/108,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/109,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/110,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/111,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/112,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/113,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/114,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/115,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/116,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/117,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/118,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/119,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/120,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/121,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/122,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/123,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/124,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/125,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/126,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/127,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/128,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/129,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/130,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/131,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/132,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/133,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/134,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/135,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/136,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/137,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/138,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/139,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/140,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/141,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/142,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/143,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/144,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/145,0,0,0,5,0,0,0.0,0,4
43,C2_only,HumanEval/146,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/147,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/148,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/149,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/150,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/151,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/152,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/153,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/154,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/155,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/156,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/157,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/158,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/159,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/160,1,1,2,2,0,1,1.0,1,0
43,C2_only,HumanEval/161,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/162,1,1,1,1,0,0,0.0,0,0
43,C2_only,HumanEval/163,0,0,0,5,0,0,0.0,0,4
43,C3_only,HumanEval/0,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/1,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/2,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/3,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/4,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/5,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/6,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/7,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/8,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/9,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/10,1,1,2,2,0,1,1.0,1,0
43,C3_only,HumanEval/11,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/12,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/13,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/14,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/15,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/16,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/17,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/18,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/19,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/20,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/21,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/22,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/23,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/24,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/25,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/26,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/27,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/28,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/29,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/30,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/31,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/32,0,0,0,5,0,0,0.0,4,0
43,C3_only,HumanEval/33,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/34,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/35,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/36,1,1,1,1,0,0,0.0,0,0
43,C3_only,HumanEval/37,1,1,1,1,0,0,0.0,0,0
